district,crime_type,year,time_of_occurrence,date_of_occurrence,police_deployed
Bangalore,assault,2022,27-10-2022 13:51,2022-10-26 23:00:00,17
Bangalore,arson,2022,28-10-2022 10:32,2022-10-27 12:00:00,16
Bangalore,firearm offense,2022,27-10-2022 23:53,2022-10-27 22:00:00,8
Bangalore,arson,2022,28-10-2022 17:03,2022-10-28 01:00:00,7
Bangalore,arson,2022,29-10-2022 04:56,2022-10-29 00:00:00,11
Bangalore,burglary,2022,29-10-2022 08:52,2022-10-29 01:00:00,1
Bangalore,traffic violation,2022,30-10-2022 03:06,2022-10-29 09:00:00,3
Bangalore,domestic violence,2022,30-10-2022 23:50,2022-10-30 11:00:00,9
Bangalore,homicide,2022,31-10-2022 12:43,2022-10-31 12:00:00,6
Bangalore,counterfeiting,2022,01-11-2022 13:59,2022-10-31 21:00:00,6
Bangalore,cybercrime,2022,01-11-2022 14:51,2022-11-01 01:00:00,16
Bangalore,illegal possession,2022,01-11-2022 15:44,2022-11-01 03:00:00,9
Bangalore,extortion,2022,02-11-2022 21:19,2022-11-02 08:00:00,10
Bangalore,identity theft,2022,03-11-2022 19:22,2022-11-02 21:00:00,16
Bangalore,identity theft,2022,03-11-2022 20:33,2022-11-02 22:00:00,7
Bangalore,extortion,2022,04-11-2022 00:19,2022-11-03 11:00:00,13
Bangalore,kidnapping,2022,04-11-2022 12:28,2022-11-04 03:00:00,9
Bangalore,assault,2022,05-11-2022 06:12,2022-11-04 11:00:00,12
Bangalore,domestic violence,2022,05-11-2022 15:11,2022-11-04 20:00:00,18
Bangalore,robbery,2022,05-11-2022 19:50,2022-11-04 22:00:00,6
Bangalore,cybercrime,2022,06-11-2022 11:05,2022-11-05 12:00:00,2
Bangalore,arson,2022,06-11-2022 02:41,2022-11-05 23:00:00,15
Bangalore,kidnapping,2022,06-11-2022 21:54,2022-11-06 01:00:00,7
Bangalore,assault,2022,06-11-2022 22:04,2022-11-06 04:00:00,7
Bangalore,shoplifting,2022,06-11-2022 17:03,2022-11-06 12:00:00,2
Bangalore,vehicle - stolen,2022,07-11-2022 13:53,2022-11-06 15:00:00,7
Bangalore,firearm offense,2022,07-11-2022 03:37,2022-11-06 19:00:00,9
Bangalore,robbery,2022,07-11-2022 15:47,2022-11-06 23:00:00,8
Bangalore,extortion,2022,07-11-2022 18:50,2022-11-07 14:00:00,4
Bangalore,illegal possession,2022,09-11-2022 17:48,2022-11-09 01:00:00,12
Bangalore,extortion,2022,10-11-2022 07:32,2022-11-09 14:00:00,12
Bangalore,extortion,2022,10-11-2022 21:17,2022-11-10 07:00:00,19
Bangalore,illegal possession,2022,10-11-2022 17:48,2022-11-10 08:00:00,15
Bangalore,cybercrime,2022,11-11-2022 05:51,2022-11-10 11:00:00,17
Bangalore,drug offense,2022,11-11-2022 13:31,2022-11-10 16:00:00,17
Bangalore,shoplifting,2022,11-11-2022 03:57,2022-11-11 03:00:00,7
Bangalore,firearm offense,2022,12-11-2022 02:07,2022-11-11 13:00:00,18
Bangalore,illegal possession,2022,12-11-2022 22:34,2022-11-12 16:00:00,9
Bangalore,vehicle - stolen,2022,13-11-2022 07:23,2022-11-13 01:00:00,7
Bangalore,vandalism,2022,13-11-2022 18:11,2022-11-13 04:00:00,3
Bangalore,identity theft,2022,14-11-2022 06:47,2022-11-14 00:00:00,3
Bangalore,firearm offense,2022,14-11-2022 14:00,2022-11-14 05:00:00,16
Bangalore,homicide,2022,14-11-2022 07:53,2022-11-14 07:00:00,2
Bangalore,homicide,2022,15-11-2022 02:05,2022-11-14 15:00:00,9
Bangalore,vandalism,2022,15-11-2022 05:38,2022-11-14 17:00:00,4
Bangalore,drug offense,2022,16-11-2022 15:58,2022-11-15 22:00:00,17
Bangalore,identity theft,2022,16-11-2022 16:46,2022-11-16 12:00:00,14
Bangalore,domestic violence,2022,16-11-2022 23:27,2022-11-16 21:00:00,10
Bangalore,illegal possession,2022,17-11-2022 23:03,2022-11-17 03:00:00,3
Bangalore,assault,2022,18-11-2022 09:45,2022-11-17 10:00:00,15
Bangalore,identity theft,2022,18-11-2022 00:11,2022-11-17 13:00:00,18
Bangalore,cybercrime,2022,18-11-2022 07:18,2022-11-17 17:00:00,9
Bangalore,illegal possession,2022,19-11-2022 00:24,2022-11-18 05:00:00,10
Bangalore,kidnapping,2022,19-11-2022 00:14,2022-11-18 07:00:00,18
Bangalore,assault,2022,18-11-2022 12:34,2022-11-18 08:00:00,12
Bangalore,domestic violence,2022,19-11-2022 17:07,2022-11-18 21:00:00,10
Bangalore,kidnapping,2022,19-11-2022 09:01,2022-11-19 01:00:00,18
Bangalore,cybercrime,2022,19-11-2022 17:49,2022-11-19 13:00:00,13
Bangalore,assault,2022,20-11-2022 10:31,2022-11-19 15:00:00,9
Bangalore,sexual assault,2022,20-11-2022 17:05,2022-11-20 06:00:00,12
Bangalore,traffic violation,2022,20-11-2022 19:01,2022-11-20 11:00:00,6
Bangalore,counterfeiting,2022,20-11-2022 16:11,2022-11-20 12:00:00,5
Bangalore,robbery,2022,22-11-2022 00:41,2022-11-21 15:00:00,17
Bangalore,illegal possession,2022,22-11-2022 13:01,2022-11-22 02:00:00,12
Bangalore,shoplifting,2022,23-11-2022 07:19,2022-11-22 15:00:00,4
Bangalore,traffic violation,2022,23-11-2022 15:49,2022-11-22 21:00:00,9
Bangalore,public intoxication,2022,25-11-2022 06:59,2022-11-24 08:00:00,4
Bangalore,illegal possession,2022,25-11-2022 16:17,2022-11-24 17:00:00,17
Bangalore,fraud,2022,26-11-2022 17:29,2022-11-25 21:00:00,10
Bangalore,assault,2022,27-11-2022 02:27,2022-11-26 08:00:00,15
Bangalore,firearm offense,2022,27-11-2022 02:00,2022-11-26 10:00:00,11
Bangalore,fraud,2022,27-11-2022 14:25,2022-11-26 16:00:00,11
Bangalore,traffic violation,2022,28-11-2022 07:38,2022-11-27 10:00:00,13
Bangalore,public intoxication,2022,27-11-2022 19:22,2022-11-27 18:00:00,8
Bangalore,drug offense,2022,27-11-2022 20:27,2022-11-27 19:00:00,6
Bangalore,arson,2022,29-11-2022 03:14,2022-11-28 21:00:00,12
Bangalore,domestic violence,2022,29-11-2022 12:09,2022-11-29 03:00:00,10
Bangalore,vandalism,2022,30-11-2022 03:22,2022-11-29 20:00:00,11
Bangalore,sexual assault,2022,30-11-2022 17:12,2022-11-29 21:00:00,1
Bangalore,firearm offense,2022,30-11-2022 03:59,2022-11-30 00:00:00,17
Bangalore,extortion,2022,01-12-2022 00:30,2022-11-30 05:00:00,9
Bangalore,cybercrime,2022,30-11-2022 19:55,2022-11-30 14:00:00,15
Bangalore,sexual assault,2022,01-12-2022 12:27,2022-12-01 11:00:00,19
Bangalore,homicide,2022,02-12-2022 02:44,2022-12-01 18:00:00,12
Bangalore,shoplifting,2022,03-12-2022 05:41,2022-12-03 01:00:00,6
Bangalore,extortion,2022,03-12-2022 22:43,2022-12-03 15:00:00,13
Bangalore,illegal possession,2022,04-12-2022 15:03,2022-12-04 00:00:00,3
Bangalore,identity theft,2022,04-12-2022 12:27,2022-12-04 02:00:00,16
Bangalore,traffic violation,2022,05-12-2022 19:29,2022-12-05 00:00:00,4
Bangalore,firearm offense,2022,05-12-2022 05:01,2022-12-05 05:00:00,16
Bangalore,traffic violation,2022,05-12-2022 09:27,2022-12-05 08:00:00,11
Bangalore,arson,2022,06-12-2022 16:17,2022-12-06 02:00:00,16
Bangalore,vehicle - stolen,2022,06-12-2022 18:22,2022-12-06 04:00:00,8
Bangalore,firearm offense,2022,06-12-2022 08:39,2022-12-06 07:00:00,3
Bangalore,cybercrime,2022,07-12-2022 03:03,2022-12-07 03:00:00,3
Bangalore,sexual assault,2022,08-12-2022 02:16,2022-12-07 07:00:00,6
Bangalore,illegal possession,2022,07-12-2022 21:04,2022-12-07 09:00:00,15
Bangalore,vandalism,2022,08-12-2022 04:19,2022-12-07 15:00:00,9
Bangalore,shoplifting,2022,08-12-2022 06:19,2022-12-08 00:00:00,16
Bangalore,cybercrime,2022,08-12-2022 15:12,2022-12-08 01:00:00,3
Bangalore,assault,2022,09-12-2022 08:05,2022-12-09 03:00:00,12
Bangalore,fraud,2022,10-12-2022 09:56,2022-12-09 13:00:00,2
Bangalore,counterfeiting,2022,11-12-2022 03:37,2022-12-10 06:00:00,13
Bangalore,domestic violence,2022,10-12-2022 20:56,2022-12-10 13:00:00,11
Bangalore,drug offense,2022,12-12-2022 07:16,2022-12-11 08:00:00,8
Bangalore,domestic violence,2022,12-12-2022 10:46,2022-12-11 15:00:00,13
Bangalore,burglary,2022,11-12-2022 23:44,2022-12-11 19:00:00,16
Bangalore,public intoxication,2022,13-12-2022 06:50,2022-12-12 07:00:00,10
Bangalore,homicide,2022,13-12-2022 07:35,2022-12-12 11:00:00,17
Bangalore,vandalism,2022,13-12-2022 13:40,2022-12-13 02:00:00,13
Bangalore,vandalism,2022,14-12-2022 10:01,2022-12-13 21:00:00,7
Bangalore,counterfeiting,2022,14-12-2022 23:33,2022-12-14 13:00:00,2
Bangalore,cybercrime,2022,14-12-2022 18:28,2022-12-14 16:00:00,15
Bangalore,domestic violence,2022,15-12-2022 19:09,2022-12-15 10:00:00,5
Bangalore,arson,2022,15-12-2022 22:08,2022-12-15 19:00:00,6
Bangalore,assault,2022,16-12-2022 23:52,2022-12-16 02:00:00,17
Bangalore,extortion,2022,17-12-2022 00:54,2022-12-16 11:00:00,6
Bangalore,identity theft,2022,16-12-2022 23:39,2022-12-16 22:00:00,3
Bangalore,traffic violation,2022,17-12-2022 23:25,2022-12-17 03:00:00,13
Bangalore,cybercrime,2022,17-12-2022 22:55,2022-12-17 08:00:00,12
Bangalore,illegal possession,2022,18-12-2022 06:10,2022-12-17 12:00:00,10
Bangalore,counterfeiting,2022,18-12-2022 16:55,2022-12-17 17:00:00,6
Bangalore,shoplifting,2022,18-12-2022 17:10,2022-12-17 22:00:00,14
Bangalore,counterfeiting,2022,18-12-2022 21:52,2022-12-18 14:00:00,14
Bangalore,shoplifting,2022,20-12-2022 05:14,2022-12-19 18:00:00,7
Bangalore,homicide,2022,20-12-2022 16:23,2022-12-20 04:00:00,17
Bangalore,public intoxication,2022,20-12-2022 22:12,2022-12-20 07:00:00,6
Bangalore,cybercrime,2022,21-12-2022 02:40,2022-12-20 09:00:00,14
Bangalore,shoplifting,2022,20-12-2022 16:26,2022-12-20 13:00:00,14
Bangalore,illegal possession,2022,21-12-2022 06:18,2022-12-20 19:00:00,13
Bangalore,public intoxication,2022,21-12-2022 20:27,2022-12-21 14:00:00,8
Bangalore,shoplifting,2022,22-12-2022 11:57,2022-12-21 21:00:00,12
Bangalore,sexual assault,2022,22-12-2022 05:48,2022-12-22 02:00:00,18
Bangalore,assault,2022,23-12-2022 01:37,2022-12-22 11:00:00,2
Bangalore,extortion,2022,23-12-2022 02:29,2022-12-23 02:00:00,3
Bangalore,traffic violation,2022,24-12-2022 01:28,2022-12-23 03:00:00,17
Bangalore,domestic violence,2022,24-12-2022 06:52,2022-12-23 08:00:00,1
Bangalore,counterfeiting,2022,24-12-2022 11:35,2022-12-23 15:00:00,3
Bangalore,vandalism,2022,25-12-2022 02:04,2022-12-24 09:00:00,19
Bangalore,public intoxication,2022,24-12-2022 20:55,2022-12-24 11:00:00,1
Bangalore,cybercrime,2022,25-12-2022 10:09,2022-12-24 13:00:00,8
Bangalore,illegal possession,2022,25-12-2022 02:19,2022-12-24 16:00:00,9
Bangalore,cybercrime,2022,25-12-2022 16:01,2022-12-24 19:00:00,5
Bangalore,identity theft,2022,25-12-2022 02:08,2022-12-24 20:00:00,7
Bangalore,traffic violation,2022,25-12-2022 20:50,2022-12-25 08:00:00,6
Bangalore,illegal possession,2022,25-12-2022 09:56,2022-12-25 09:00:00,12
Bangalore,public intoxication,2022,25-12-2022 19:50,2022-12-25 15:00:00,16
Bangalore,assault,2022,26-12-2022 02:13,2022-12-25 16:00:00,18
Bangalore,extortion,2022,28-12-2022 04:49,2022-12-27 05:00:00,16
Bangalore,firearm offense,2022,28-12-2022 07:45,2022-12-27 09:00:00,16
Bangalore,vandalism,2022,28-12-2022 05:04,2022-12-27 21:00:00,7
Bangalore,drug offense,2022,28-12-2022 07:40,2022-12-28 02:00:00,8
Bangalore,identity theft,2022,29-12-2022 02:08,2022-12-28 07:00:00,2
Bangalore,vandalism,2022,29-12-2022 19:56,2022-12-29 08:00:00,18
Bangalore,drug offense,2022,29-12-2022 20:03,2022-12-29 17:00:00,3
Bangalore,homicide,2022,30-12-2022 02:10,2022-12-29 22:00:00,10
Bangalore,firearm offense,2023,02-01-2023 01:09,2023-01-01 10:00:00,8
Bangalore,domestic violence,2023,02-01-2023 10:58,2023-01-01 13:00:00,6
Bangalore,counterfeiting,2023,02-01-2023 06:31,2023-01-02 02:00:00,6
Bangalore,firearm offense,2023,03-01-2023 07:19,2023-01-02 09:00:00,10
Bangalore,kidnapping,2023,03-01-2023 02:11,2023-01-03 01:00:00,3
Bangalore,counterfeiting,2023,04-01-2023 02:33,2023-01-03 03:00:00,14
Bangalore,identity theft,2023,03-01-2023 15:52,2023-01-03 10:00:00,14
Bangalore,public intoxication,2023,04-01-2023 09:04,2023-01-03 12:00:00,2
Bangalore,vehicle - stolen,2023,03-01-2023 19:37,2023-01-03 14:00:00,2
Bangalore,shoplifting,2023,04-01-2023 22:50,2023-01-04 02:00:00,7
Bangalore,identity theft,2023,05-01-2023 06:27,2023-01-04 14:00:00,17
Bangalore,burglary,2023,05-01-2023 01:52,2023-01-04 15:00:00,7
Bangalore,traffic violation,2023,05-01-2023 06:04,2023-01-04 19:00:00,11
Bangalore,public intoxication,2023,05-01-2023 14:36,2023-01-04 22:00:00,19
Bangalore,illegal possession,2023,05-01-2023 10:11,2023-01-04 23:00:00,17
Bangalore,counterfeiting,2023,05-01-2023 11:36,2023-01-05 09:00:00,3
Bangalore,robbery,2023,06-01-2023 08:33,2023-01-05 15:00:00,4
Bangalore,robbery,2023,05-01-2023 23:00,2023-01-05 20:00:00,18
Bangalore,illegal possession,2023,06-01-2023 03:30,2023-01-06 03:00:00,1
Bangalore,arson,2023,08-01-2023 01:03,2023-01-07 18:00:00,12
Bangalore,illegal possession,2023,08-01-2023 03:23,2023-01-08 03:00:00,13
Bangalore,robbery,2023,08-01-2023 23:53,2023-01-08 04:00:00,6
Bangalore,homicide,2023,09-01-2023 04:16,2023-01-08 15:00:00,14
Bangalore,kidnapping,2023,09-01-2023 00:43,2023-01-08 18:00:00,15
Bangalore,arson,2023,09-01-2023 09:04,2023-01-09 02:00:00,10
Bangalore,burglary,2023,10-01-2023 02:32,2023-01-09 08:00:00,17
Bangalore,vandalism,2023,09-01-2023 15:20,2023-01-09 13:00:00,9
Bangalore,vehicle - stolen,2023,10-01-2023 03:54,2023-01-09 15:00:00,10
Bangalore,burglary,2023,10-01-2023 23:30,2023-01-10 10:00:00,15
Bangalore,vehicle - stolen,2023,11-01-2023 16:49,2023-01-10 17:00:00,4
Bangalore,extortion,2023,12-01-2023 03:32,2023-01-11 23:00:00,18
Bangalore,drug offense,2023,14-01-2023 00:06,2023-01-13 07:00:00,10
Bangalore,drug offense,2023,14-01-2023 13:53,2023-01-13 15:00:00,12
Bangalore,kidnapping,2023,14-01-2023 20:49,2023-01-14 05:00:00,19
Bangalore,vehicle - stolen,2023,15-01-2023 00:11,2023-01-14 19:00:00,11
Bangalore,homicide,2023,15-01-2023 05:17,2023-01-14 22:00:00,11
Bangalore,kidnapping,2023,16-01-2023 13:25,2023-01-16 04:00:00,6
Bangalore,burglary,2023,17-01-2023 01:36,2023-01-16 05:00:00,9
Bangalore,arson,2023,16-01-2023 11:42,2023-01-16 08:00:00,10
Bangalore,arson,2023,17-01-2023 08:13,2023-01-16 11:00:00,2
Bangalore,sexual assault,2023,17-01-2023 20:09,2023-01-17 07:00:00,16
Bangalore,robbery,2023,19-01-2023 02:36,2023-01-18 04:00:00,1
Bangalore,arson,2023,18-01-2023 17:00,2023-01-18 11:00:00,19
Bangalore,vehicle - stolen,2023,19-01-2023 06:44,2023-01-18 21:00:00,2
Bangalore,identity theft,2023,19-01-2023 22:56,2023-01-19 13:00:00,3
Bangalore,drug offense,2023,20-01-2023 15:54,2023-01-19 18:00:00,12
Bangalore,domestic violence,2023,21-01-2023 22:17,2023-01-21 04:00:00,4
Bangalore,sexual assault,2023,22-01-2023 04:29,2023-01-21 11:00:00,12
Bangalore,kidnapping,2023,21-01-2023 16:43,2023-01-21 14:00:00,17
Bangalore,arson,2023,21-01-2023 17:04,2023-01-21 15:00:00,17
Bangalore,extortion,2023,22-01-2023 11:57,2023-01-21 18:00:00,19
Bangalore,traffic violation,2023,22-01-2023 02:29,2023-01-21 19:00:00,14
Bangalore,traffic violation,2023,23-01-2023 16:44,2023-01-22 22:00:00,1
Bangalore,domestic violence,2023,23-01-2023 22:20,2023-01-23 15:00:00,8
Bangalore,burglary,2023,24-01-2023 20:31,2023-01-24 04:00:00,19
Bangalore,public intoxication,2023,24-01-2023 20:56,2023-01-24 12:00:00,19
Bangalore,burglary,2023,25-01-2023 00:58,2023-01-24 16:00:00,14
Bangalore,extortion,2023,26-01-2023 08:12,2023-01-25 18:00:00,3
Bangalore,robbery,2023,26-01-2023 19:39,2023-01-25 23:00:00,9
Bangalore,cybercrime,2023,29-01-2023 10:47,2023-01-28 14:00:00,5
Bangalore,identity theft,2023,29-01-2023 11:07,2023-01-28 19:00:00,1
Bangalore,assault,2023,30-01-2023 08:27,2023-01-29 19:00:00,4
Bangalore,extortion,2023,30-01-2023 09:37,2023-01-30 06:00:00,17
Bangalore,burglary,2023,31-01-2023 05:31,2023-01-30 16:00:00,6
Bangalore,public intoxication,2023,01-02-2023 04:52,2023-01-31 08:00:00,13
Bangalore,illegal possession,2023,31-01-2023 15:05,2023-01-31 13:00:00,15
Bangalore,identity theft,2023,01-02-2023 08:24,2023-01-31 18:00:00,9
Bangalore,drug offense,2023,03-02-2023 14:56,2023-02-02 15:00:00,18
Bangalore,kidnapping,2023,03-02-2023 08:41,2023-02-02 22:00:00,14
Bangalore,shoplifting,2023,04-02-2023 20:03,2023-02-04 05:00:00,7
Bangalore,public intoxication,2023,05-02-2023 17:50,2023-02-04 19:00:00,5
Bangalore,domestic violence,2023,06-02-2023 06:21,2023-02-05 11:00:00,18
Bangalore,domestic violence,2023,06-02-2023 08:02,2023-02-05 14:00:00,7
Bangalore,illegal possession,2023,07-02-2023 07:10,2023-02-06 20:00:00,11
Bangalore,traffic violation,2023,07-02-2023 19:56,2023-02-06 23:00:00,12
Bangalore,public intoxication,2023,07-02-2023 22:04,2023-02-07 01:00:00,8
Bangalore,illegal possession,2023,07-02-2023 19:34,2023-02-07 05:00:00,4
Bangalore,assault,2023,07-02-2023 09:58,2023-02-07 09:00:00,2
Bangalore,cybercrime,2023,08-02-2023 03:52,2023-02-07 20:00:00,17
Bangalore,robbery,2023,08-02-2023 20:06,2023-02-08 00:00:00,5
Bangalore,domestic violence,2023,08-02-2023 19:12,2023-02-08 01:00:00,8
Bangalore,firearm offense,2023,08-02-2023 09:18,2023-02-08 08:00:00,3
Bangalore,public intoxication,2023,10-02-2023 03:26,2023-02-09 20:00:00,13
Bangalore,burglary,2023,10-02-2023 06:41,2023-02-10 00:00:00,10
Bangalore,kidnapping,2023,11-02-2023 06:01,2023-02-11 04:00:00,5
Bangalore,fraud,2023,12-02-2023 03:39,2023-02-11 08:00:00,5
Bangalore,homicide,2023,12-02-2023 19:06,2023-02-12 02:00:00,5
Bangalore,vandalism,2023,13-02-2023 21:27,2023-02-13 08:00:00,7
Bangalore,cybercrime,2023,13-02-2023 20:20,2023-02-13 15:00:00,8
Bangalore,cybercrime,2023,14-02-2023 15:39,2023-02-14 05:00:00,11
Bangalore,drug offense,2023,15-02-2023 14:55,2023-02-15 07:00:00,12
Bangalore,domestic violence,2023,16-02-2023 00:05,2023-02-15 09:00:00,19
Bangalore,shoplifting,2023,16-02-2023 05:01,2023-02-15 12:00:00,19
Bangalore,cybercrime,2023,19-02-2023 04:53,2023-02-18 07:00:00,9
Bangalore,shoplifting,2023,18-02-2023 21:45,2023-02-18 17:00:00,17
Bangalore,public intoxication,2023,19-02-2023 21:06,2023-02-19 06:00:00,16
Bangalore,public intoxication,2023,19-02-2023 22:22,2023-02-19 10:00:00,11
Bangalore,sexual assault,2023,20-02-2023 02:54,2023-02-19 11:00:00,19
Bangalore,sexual assault,2023,20-02-2023 03:40,2023-02-20 01:00:00,1
Bangalore,robbery,2023,20-02-2023 16:47,2023-02-20 03:00:00,5
Bangalore,assault,2023,21-02-2023 17:17,2023-02-20 18:00:00,9
Bangalore,vandalism,2023,21-02-2023 10:48,2023-02-20 23:00:00,15
Bangalore,identity theft,2023,22-02-2023 11:39,2023-02-21 15:00:00,10
Bangalore,fraud,2023,22-02-2023 07:35,2023-02-21 23:00:00,7
Bangalore,fraud,2023,23-02-2023 04:42,2023-02-22 09:00:00,10
Bangalore,illegal possession,2023,22-02-2023 20:09,2023-02-22 18:00:00,19
Bangalore,assault,2023,23-02-2023 11:06,2023-02-22 22:00:00,4
Bangalore,firearm offense,2023,23-02-2023 16:40,2023-02-22 23:00:00,8
Bangalore,arson,2023,23-02-2023 17:06,2023-02-23 03:00:00,16
Bangalore,drug offense,2023,24-02-2023 21:29,2023-02-24 02:00:00,4
Bangalore,sexual assault,2023,24-02-2023 16:08,2023-02-24 03:00:00,6
Bangalore,kidnapping,2023,24-02-2023 20:30,2023-02-24 08:00:00,2
Bangalore,vehicle - stolen,2023,26-02-2023 01:00,2023-02-25 12:00:00,15
Bangalore,public intoxication,2023,25-02-2023 18:10,2023-02-25 17:00:00,6
Bangalore,vandalism,2023,26-02-2023 09:41,2023-02-26 07:00:00,17
Bangalore,domestic violence,2023,26-02-2023 16:20,2023-02-26 12:00:00,9
Bangalore,arson,2023,27-02-2023 05:56,2023-02-26 14:00:00,8
Bangalore,kidnapping,2023,27-02-2023 13:28,2023-02-26 17:00:00,4
Bangalore,arson,2023,27-02-2023 05:25,2023-02-26 23:00:00,7
Bangalore,extortion,2023,27-02-2023 19:34,2023-02-27 11:00:00,14
Bangalore,vandalism,2023,02-03-2023 20:20,2023-03-02 13:00:00,3
Bangalore,arson,2023,05-03-2023 01:38,2023-03-04 15:00:00,12
Bangalore,vandalism,2023,04-03-2023 22:34,2023-03-04 18:00:00,4
Bangalore,public intoxication,2023,07-03-2023 02:02,2023-03-06 14:00:00,17
Bangalore,identity theft,2023,07-03-2023 02:07,2023-03-06 15:00:00,15
Bangalore,burglary,2023,07-03-2023 02:08,2023-03-06 23:00:00,3
Bangalore,drug offense,2023,07-03-2023 14:07,2023-03-07 02:00:00,19
Bangalore,vandalism,2023,07-03-2023 14:20,2023-03-07 06:00:00,15
Bangalore,vehicle - stolen,2023,08-03-2023 10:04,2023-03-08 01:00:00,18
Bangalore,assault,2023,09-03-2023 02:08,2023-03-08 08:00:00,4
Bangalore,extortion,2023,08-03-2023 10:08,2023-03-08 09:00:00,1
Bangalore,burglary,2023,09-03-2023 06:51,2023-03-08 12:00:00,13
Bangalore,fraud,2023,09-03-2023 19:28,2023-03-09 04:00:00,16
Bangalore,drug offense,2023,09-03-2023 19:45,2023-03-09 11:00:00,19
Bangalore,assault,2023,10-03-2023 08:54,2023-03-10 06:00:00,2
Bangalore,public intoxication,2023,11-03-2023 12:31,2023-03-10 13:00:00,7
Bangalore,extortion,2023,11-03-2023 10:26,2023-03-10 14:00:00,3
Bangalore,extortion,2023,10-03-2023 17:36,2023-03-10 17:00:00,19
Bangalore,vehicle - stolen,2023,12-03-2023 05:37,2023-03-11 14:00:00,5
Bangalore,burglary,2023,12-03-2023 00:23,2023-03-11 19:00:00,5
Bangalore,public intoxication,2023,11-03-2023 23:52,2023-03-11 20:00:00,17
Bangalore,vandalism,2023,12-03-2023 10:22,2023-03-12 01:00:00,18
Bangalore,robbery,2023,13-03-2023 11:25,2023-03-12 13:00:00,13
Bangalore,public intoxication,2023,12-03-2023 22:14,2023-03-12 16:00:00,6
Bangalore,extortion,2023,13-03-2023 04:42,2023-03-13 01:00:00,5
Bangalore,robbery,2023,14-03-2023 05:15,2023-03-13 16:00:00,7
Bangalore,shoplifting,2023,14-03-2023 16:43,2023-03-14 01:00:00,8
Bangalore,cybercrime,2023,14-03-2023 23:22,2023-03-14 06:00:00,10
Bangalore,burglary,2023,14-03-2023 09:50,2023-03-14 08:00:00,4
Bangalore,domestic violence,2023,15-03-2023 06:31,2023-03-14 12:00:00,5
Bangalore,public intoxication,2023,15-03-2023 12:15,2023-03-14 19:00:00,16
Bangalore,firearm offense,2023,15-03-2023 14:28,2023-03-15 11:00:00,17
Bangalore,robbery,2023,15-03-2023 22:09,2023-03-15 13:00:00,12
Bangalore,public intoxication,2023,17-03-2023 03:47,2023-03-16 04:00:00,10
Bangalore,robbery,2023,16-03-2023 11:24,2023-03-16 05:00:00,8
Bangalore,domestic violence,2023,17-03-2023 12:45,2023-03-16 15:00:00,18
Bangalore,vandalism,2023,17-03-2023 11:04,2023-03-16 20:00:00,15
Bangalore,vandalism,2023,18-03-2023 10:44,2023-03-17 21:00:00,1
Bangalore,burglary,2023,18-03-2023 08:59,2023-03-18 02:00:00,10
Bangalore,fraud,2023,20-03-2023 21:46,2023-03-19 22:00:00,4
Bangalore,kidnapping,2023,21-03-2023 04:33,2023-03-20 09:00:00,10
Bangalore,arson,2023,21-03-2023 10:49,2023-03-20 15:00:00,9
Bangalore,arson,2023,22-03-2023 02:22,2023-03-21 06:00:00,7
Bangalore,vehicle - stolen,2023,22-03-2023 00:12,2023-03-21 07:00:00,9
Bangalore,homicide,2023,21-03-2023 23:19,2023-03-21 09:00:00,16
Bangalore,sexual assault,2023,22-03-2023 16:32,2023-03-21 18:00:00,6
